Year,Kilometers_Driven,Mileage,Engine,Power,Seats,Price,make,model,Transmission,Seats_coupe,Seats_family,Seats_large,Fuel_Diesel,Fuel_Electric,Fuel_LPG,Fuel_Petrol,Fuel_Diesel,Fuel_Electric,Fuel_LPG,Fuel_Petrol,location_Ahmedabad,location_Bangalore,location_Chennai,location_Coimbatore,location_Delhi,location_Hyderabad,location_Jaipur,location_Kochi,location_Kolkata,location_Mumbai,location_Pune,Owner_First,Owner_Fourth & Above,Owner_Second,Owner_Third
2014,28469,18.25,1968,187.74,5.0,24.37,Audi,A4 35 TDI Premium Plus,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2018,21488,14.3,1598,103.52,5.0,9.72,Skoda,Rapid 1.6 MPI AT Style,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2014,197000,23.4,1248,74.0,5.0,5.0,Maruti,Swift Dzire VDI,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2009,138205,11.5,2982,171.0,7.0,10.5,Toyota,Fortuner 3.0 Diesel,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2012,160000,22.9,1248,74.0,5.0,3.9,Maruti,Swift VDI,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2012,67590,17.0,1497,118.0,5.0,5.65,Honda,City 1.5 V MT Exclusive,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2012,52000,15.26,2143,203.2,5.0,29.95,Mercedes-Benz,M-Class ML 250 CDI,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2008,100000,17.8,1248,75.0,5.0,3.0,Maruti,Swift Ldi BSIII,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2017,60048,26.1,1498,99.0,5.0,6.0,Ford,Aspire Titanium Diesel,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2009,48000,20.36,1197,78.9,5.0,2.11,Hyundai,i10 Sportz,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2010,47000,14.6,1000,70.0,5.278735151413753,1.49,Fiat,Punto 1.4 Emotion,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2011,100000,19.7,796,46.3,5.0,1.5,Maruti,Alto LXi,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2013,62601,23.59,1364,,5.0,4.67,Toyota,Etios Liva GD,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2006,80010,20.4,1197,81.8,5.0,2.85,Maruti,Swift VXI BSIV,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2017,26493,19.27,2143,170.0,5.0,33.64,Mercedes-Benz,New C-Class C 220 CDI Avantgarde,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2011,96000,17.88,1396,52.8,5.0,0.91,Tata,Indica V2 DLE BSIII,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2014,45700,22.74,796,47.3,5.0,2.42,Maruti,Alto 800 VXI,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2005,13000,9.3,2771,193.1,5.0,3.25,Skoda,Superb 2.8 V6 AT,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2013,38000,16.47,1198,73.9,5.0,2.8,Volkswagen,Polo Petrol Comfortline 1.2L,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2019,8018,22.0,1197,81.8,5.0,8.3,Maruti,Dzire AMT ZXI Plus,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2010,144400,12.05,2179,120.0,8.0,5.25,Mahindra,Scorpio VLX,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2010,152000,17.8,1248,75.0,5.0,2.9,Maruti,Swift Vdi BSIII,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2013,71000,18.88,1995,184.0,5.0,15.0,BMW,3 Series 320d Prestige,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2012,80000,25.4,624,37.5,4.0,0.53,Tata,Nano STD SE,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2014,87143,12.99,2494,100.0,8.0,12.5,Toyota,Innova 2.5 VX (Diesel) 8 Seater,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2012,25000,18.4,1198,86.8,5.0,2.75,Honda,Brio S Option MT,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2018,2000,23.84,1199,83.83,5.0,5.0,Tata,Tiago AMT 1.2 Revotron XZA,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2014,45239,12.05,2179,120.0,8.0,7.09,Mahindra,Scorpio SLE BSIV,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2011,101999,16.73,1995,218.0,5.0,19.99,BMW,5 Series 2003-2012 525d,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2014,74219,21.43,1364,87.2,5.0,10.75,Toyota,Corolla Altis D-4D GL,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2016,25000,18.0,1497,117.3,5.0,9.45,Honda,City i VTEC CVT VX,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2008,109606,22.0,1582,126.2,5.0,2.9,Hyundai,Verna CRDi 1.6 SX Option,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2015,36000,26.59,1248,74.0,5.0,4.7,Maruti,Swift Dzire VDI Optional,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2016,41810,20.73,1373,91.1,5.0,7.11,Maruti,Ciaz ZXi,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2014,93321,22.7,1498,89.84,5.0,6.25,Ford,Ecosport 1.5 DV5 MT Titanium,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2011,81000,20.92,998,67.1,5.0,2.2,Maruti,Alto K10 2010-2014 VXI,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2019,25717,19.0,1199,88.76,5.0,8.86,Honda,Amaze V CVT Petrol,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2015,37000,15.1,2179,140.0,7.0,9.3,Mahindra,XUV500 W6 2WD,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2017,56380,18.49,1493,100.0,7.0,7.57,Mahindra,TUV 300 2015-2019 T8,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2017,8000,18.2,1199,88.7,5.0,7.9,Honda,Jazz VX,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2018,14589,16.1,1298,88.2,5.0,5.65,Maruti,Swift VXI BSIII W/ ABS,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2013,65088,16.47,1198,73.9,5.0,3.25,Volkswagen,Polo Petrol Highline 1.2L,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2019,24864,20.5,1582,126.2,5.0,16.27,Hyundai,Creta 1.6 SX Option Diesel,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2011,64831,18.6,1199,79.4,5.0,3.21,Chevrolet,Beat LS,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2013,38001,25.8,1498,98.6,5.0,3.9,Honda,Amaze VX i-DTEC,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2008,77000,10.0,2496,157.7,5.0,6.5,Mercedes-Benz,E-Class 230 E AT,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2016,27000,18.59,2993,265.0,5.0,48.0,BMW,5 Series 530d M Sport,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2016,39000,20.38,1968,143.0,5.0,18.9,Audi,A3 35 TDI Premium Plus,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2015,131000,26.59,1248,74.0,5.0,3.6,Maruti,Swift Dzire VDI,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2015,43000,26.59,1248,74.0,5.0,5.5,Maruti,Swift Dzire VDI,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2011,68000,12.8,2494,102.0,7.0,7.0,Toyota,Innova 2.5 V Diesel 7-seater,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2016,45165,16.09,1995,184.0,5.0,41.75,BMW,X3 xDrive20d,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2007,120000,16.73,1995,218.0,5.0,10.5,BMW,5 Series 2003-2012 525d,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2014,86091,15.1,2179,140.0,7.0,10.09,Mahindra,XUV500 W8 2WD,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2009,71499,17.0,1497,118.0,5.0,3.0,Honda,City 1.5 S MT,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2014,50000,17.0,2200,139.01,7.0,12.0,Force,One LX 4x4,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2015,66000,20.14,1498,88.0,5.0,4.91,Volkswagen,Polo 1.5 TDI Comfortline,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2010,45000,16.0,1198,90.0,5.0,2.0,Honda,Jazz S,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2015,69189,23.59,1364,67.06,5.0,5.3,Toyota,Etios Liva GD SP,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2014,40206,19.01,1461,108.5,5.0,7.22,Nissan,Terrano XV Premium 110 PS,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2017,36723,18.56,1995,190.0,5.0,32.57,BMW,X3 xDrive 20d xLine,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2010,57500,18.5,1197,80.0,5.0,2.75,Hyundai,i20 1.2 Magna,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2018,43912,15.1,1196,73.0,5.0,4.33,Maruti,Eeco 5 STR With AC Plus HTR CNG,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2011,52000,17.8,1399,68.0,5.0,3.75,Ford,Fiesta EXi 1.4 TDCi Ltd,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2014,60952,16.8,1497,118.0,5.0,5.91,Honda,City 1.5 V AT,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2013,87192,25.2,1248,74.0,5.0,4.35,Maruti,Swift VDI BSIV,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2014,58000,24.0,1120,70.0,5.0,3.25,Hyundai,Grand i10 CRDi SportZ Edition,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2017,59500,14.75,2967,245.0,7.0,68.0,Audi,Q7 45 TDI Quattro Technology,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2016,16650,17.0,1198,74.0,5.0,5.5,Volkswagen,Ameo 1.2 MPI Highline 16 Alloy,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2018,34696,18.0,1497,117.3,5.0,12.08,Honda,City i VTEC CVT VX,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2018,42243,27.39,1248,74.0,5.0,7.48,Maruti,Baleno Alpha 1.3,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2016,57824,24.0,1120,70.0,5.0,5.5,Hyundai,Grand i10 CRDi Sportz,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2011,110000,19.3,1248,73.9,5.0,3.5,Maruti,Swift Dzire VDi,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2006,63000,16.1,1000,70.0,5.278735151413753,1.6,Maruti,Swift 1.3 VXi,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2013,63455,11.5,2982,171.0,7.0,19.0,Toyota,Fortuner 3.0 Diesel,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2017,17151,27.3,1498,98.6,5.0,8.4,Honda,Jazz VX Diesel,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2016,31001,24.3,1248,88.5,5.0,7.25,Maruti,Vitara Brezza LDi Option,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2014,42109,23.4,1248,74.0,5.0,4.25,Maruti,Swift Dzire VDI,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2015,55000,21.66,1498,103.52,5.0,5.7,Skoda,Rapid 1.5 TDI AT Elegance,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2013,30852,22.74,796,47.3,5.0,2.49,Maruti,Alto 800 LXI,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2011,65000,16.47,1198,73.9,5.0,3.0,Volkswagen,Polo Petrol Highline 1.2L,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2015,65000,26.0,1498,98.6,5.0,5.95,Honda,City i DTEC SV,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2013,72000,23.4,1248,74.0,5.0,2.69,Maruti,Swift Dzire LDI,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2014,29000,17.11,1968,174.33,5.0,26.0,Audi,A4 2.0 TDI 177 Bhp Technology Edition,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2015,32000,17.8,1497,117.3,5.0,5.5,Honda,City i VTEC VX,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2016,29875,18.16,1196,86.8,5.0,4.85,Ford,Figo Aspire 1.2 Ti-VCT Ambiente,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2018,32539,24.3,1248,88.5,5.0,8.39,Maruti,Vitara Brezza LDi,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2015,83090,19.01,1461,108.45,5.0,7.99,Renault,Duster 110PS Diesel RxL,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2016,62679,21.19,1396,88.73,5.0,6.95,Hyundai,i20 Active 1.4 SX,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2010,93000,15.7,1390,75.0,5.0,1.5,Mahindra,Logan Petrol 1.4 GLE,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2006,44000,17.7,1497,78.0,5.0,1.55,Honda,City ZX GXi,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2010,78400,15.6,1196,70.0,5.0,2.75,Ford,Figo Petrol EXI,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2014,71300,13.06,1598,102.53,5.0,4.25,Renault,Duster Petrol RxL,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2015,18000,20.36,1197,78.9,5.0,2.85,Hyundai,i10 Sportz 1.2,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2019,24013,12.81,1999,148.31,7.0,56.14,Land,Rover Discovery Sport TD4 HSE 7S,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2009,99100,9.74,1984,208.0,5.0,10.0,Audi,Q5 2008-2012 2.0 TFSI Quattro,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2003,62000,11.3,1298,83.1,8.0,1.25,Maruti,Versa DX2 BS II,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2017,14000,26.59,1248,74.0,5.0,7.5,Maruti,Swift Dzire ZDI,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2015,44811,17.11,1968,174.33,5.0,25.81,Audi,A4 2.0 TDI Premium Sport Limited Edition,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2014,44000,16.47,1198,74.0,5.0,4.3,Volkswagen,Polo 1.2 MPI Comfortline,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2010,136000,11.5,2982,171.0,7.0,11.0,Toyota,Fortuner 3.0 Diesel,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2010,144113,11.5,2982,171.0,7.0,11.75,Toyota,Fortuner 3.0 Diesel,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2012,94989,12.8,2354,177.6,5.0,6.58,Honda,Accord 2.4 MT,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2012,58133,22.9,1248,74.0,5.0,4.8,Maruti,Swift ZDi,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2008,61000,17.5,1198,70.0,5.0,1.65,Skoda,Fabia 1.2 MPI Classic,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2017,27000,17.1,1956,170.0,5.0,15.0,Jeep,Compass 2.0 Sport,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2014,18050,25.4,624,37.5,4.0,1.0,Tata,Nano Twist XT,True,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2007,145277,15.3,1596,101.0,5.0,1.65,Ford,Fiesta 1.6 ZXi ABS,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2015,42000,27.62,793,47.0,5.0,3.6,Maruti,Celerio ZDi,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2011,86000,11.5,2982,171.0,7.0,11.5,Toyota,Fortuner 3.0 Diesel,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2015,42150,27.62,793,47.0,5.0,3.6,Maruti,Celerio ZDi,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2015,30158,21.1,814,55.2,5.0,3.05,Hyundai,EON Era Plus,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2011,47000,23.5,1498,90.0,5.0,6.0,Ford,Fiesta Diesel Trend,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2013,39000,16.47,1198,74.0,5.0,3.75,Volkswagen,Polo 1.2 MPI Comfortline,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2016,32125,16.2,1199,74.0,5.0,6.17,Volkswagen,Polo 1.2 MPI Comfortline,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2017,58829,24.3,1248,88.5,5.0,9.05,Maruti,Vitara Brezza ZDi,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2013,67559,19.4,1198,86.8,5.0,4.05,Honda,Brio S MT,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2013,55000,17.5,1298,85.8,5.0,4.25,Maruti,Swift Dzire VXi,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2018,30000,23.1,998,67.04,5.0,3.75,Maruti,Celerio LXI MT,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2016,28000,13.0,1591,121.3,5.0,11.85,Hyundai,Creta 1.6 SX Plus Petrol Automatic,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2016,31826,22.7,1498,89.84,5.0,8.24,Ford,Ecosport 1.5 DV5 MT Titanium,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2016,64000,17.8,1248,,5.0,5.99,Maruti,Swift VDI BSIV W ABS,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2008,100009,13.1,1997,141.1,5.0,6.5,Honda,CR-V RVi MT,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2019,17201,12.51,2179,187.7,7.0,58.91,Land,Rover Discovery Sport SD4 HSE Luxury 7S,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2014,74345,15.1,2179,140.0,7.0,8.0,Mahindra,XUV500 W8 2WD,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2015,58134,16.47,1198,74.0,5.0,4.64,Volkswagen,Polo 1.2 MPI Highline,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2010,30566,19.2,1197,80.0,5.0,3.32,Hyundai,i10 Magna AT,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2012,55231,20.36,1197,78.9,5.0,2.78,Hyundai,i10 Magna 1.2,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2016,67774,14.81,1998,163.7,5.0,8.95,Chevrolet,Cruze LTZ AT,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2013,50319,12.0,1991,181.03,5.0,21.95,Mercedes-Benz,E-Class E 200 CGI,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2013,45000,11.7,2359,134.0,5.0,7.9,Hyundai,Sonata 2.4 GDI,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2007,43627,11.74,1796,186.0,5.0,29.0,Mercedes-Benz,New C-Class C 200 Kompressor Elegance AT,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2013,45000,22.07,1199,73.9,5.0,3.25,Volkswagen,Polo Diesel Trendline 1.2L,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2014,10500,17.4,1497,117.3,5.0,5.9,Honda,City i VTEC SV,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2017,21789,24.3,1248,88.5,5.0,9.88,Maruti,Vitara Brezza ZDi,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2019,21134,18.6,1197,81.86,5.0,8.78,Hyundai,Elite i20 Asta Option,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2011,90000,13.93,2179,138.1,7.0,2.75,Tata,New Safari Dicor EX 4X2,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2014,51553,21.64,1461,84.8,5.0,5.98,Nissan,Sunny 2011-2014 Diesel XL,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2011,31000,10.9,2497,215.0,5.0,31.0,BMW,3 Series 330 Ci Convertible,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2011,67422,14.53,1798,138.0,5.0,3.55,Toyota,Corolla 1.8 J,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
